id,fecha,comentario,supermercado
159,19/03/2020,Esas personas mayores pueden ir acompañadas?,Olimpica
159,19/03/2020,Como se puede ir a comprar el fin de semana en los horarios mencionados si la información recibida fue de toque de queda de 24 horas?,Olimpica
159,19/03/2020,En las olímpicas de valledupar también,Olimpica
160,19/03/2020,Buenos días. me parece muy mal que en la app no aparezca para mercar. porque hay una olímpica y droguería super cerca de donde coloco la dirección. Y la verdad no puedo salir porque tengo un familiar que hipertenso y no me puedo arriesgar. Les agradecería que solucionen el problema de la App.,Olimpica
160,19/03/2020,Hola. hice un pedido por la app estoy en Bogotá y lo pedí para mis padres en Cali. Me dieron opciones de fecha lo pedí para el jueves y cuando realice todo el pago me dicen que llegara el domingo ?????mis padres están en zona rural y bajarán por el mercado. por favor que llegue lo más pronto posible y en una fecha exacta son personas mayores y están solos. Adicionalmente ninguna línea de atención al cliente funciona ??,Olimpica
160,19/03/2020,Teléfonos de domicilio bloqueados. como vamos a comprar si no hay call Center????,Olimpica
160,19/03/2020,Relice una compra el día 28 de marzo con fecha de entrega el día de hoy de 11 a 12 y no me ha llegado. quisiera saber si llegara porque si no me tocará ir al supermercado ya que hoy es mi pico y placa,Olimpica
160,19/03/2020,Buenos días ! Hace 4 días pedí un domicilio por la app a un supermercado olímpica. en Manizales y no ha llegado. no contestan los teléfonos. por favor. necesito respuesta! Necesito el mercado. 4 días esperando es demasiado . el pedido número 2020996. que realice el viernes 27/03/2020 con fecha de entrega 29/03/2020 9am. a nombre de Carolina Murillo. @supertiendasolimpica_oficial por favor solución!,Olimpica
160,19/03/2020,Comparto mi experiencia. pedí y me llegó el día programado y dos horas antes incluso. Hay que programarse y pedir con antelación lo que se va a necesitar. Seguiré probando. ,Olimpica
160,19/03/2020,La app la descargue en mi celular pero me aparece solamente los ítems de electrodomésticos. tecnología y hogar. agradezco su ayuda para poder hacer la compra a domicilio muchas gracias,Olimpica
160,19/03/2020,Muy buenas señores olimpica. cómo puedo saber si llegará un pedido q realice si no se tiene contacto con los números telefónicos. Y el pedido ya está retrasado.,Olimpica
160,19/03/2020,Buenos días. quiero saber si me enviaran un pedido q realice. Gracias @supertiendasolimpica_oficial,Olimpica
160,19/03/2020,Buena Tardes! Desde las 7am hice una compra por la app y aún no ha llegado nada son las 5:40 de la tarde. quiero saber si va a llegar o que???? El número de pedido es 2063886,Olimpica
160,19/03/2020,La intención es buena pero la realidad no. Desde ayer hice pedido y no ha llegado y llamo a la linea y no contestan. Deseamos evitar las salidas pero el servicio no es robusto.,Olimpica
160,19/03/2020,Tienen cobertura a Soledad,Olimpica
160,19/03/2020,Los domicilios por la App en Riohacha si los están despachando o no? Para saber que espero o lo cancelo. lo pedí el jueves en la noche.,Olimpica
160,19/03/2020,Los domicilios son en algunas ciudades específicas?,Olimpica
160,19/03/2020,arnulfotaibel,Olimpica
160,19/03/2020,Señores @supertiendasolimpica_oficial el día 2 de abril realice un pedido por la app. resido en Valledupar y el código es 2062049. la fecha programada para entrega era el viernes 3 de abril a las 9 a.m. El sábado logré comunicarme vía telefónica y me dijeron que estaba en lista para salir. Que esa misma tarde me llegaría. el domingo no pude comunicarme y hoy a los 10 minutos de esperar en la grabación de la contestadora la llamada se cae. El pedido aún no llega. Que hago? Lo cancelo?,Olimpica
160,19/03/2020,Lo peor en domicilio....,Olimpica
160,19/03/2020,Descargue la app y no funciona ya la instale en otro teléfono y tampoco funciona,Olimpica
160,19/03/2020,Realice mi pedido por la aplicación y mi pedido sería entregado el 25 de marzo. los contacte y me dijeron que el 27 que disculpara el retraso. De ahí en adelante fue imposible contactarlos y espere hasta el 04 de abril pero jamás llegó el domicilio y tuve que ir al Éxito por q con ustedes todo es caos e imposible... Ni por error les compro nuevamente a ustedes!,Olimpica
160,19/03/2020,Terrible. la puntuación de la App lo dice todo 1.8 es decir si . si se puede comprar. si lo traen pero es muy caprichoso a lo que él que empaque quiera. pedimos dos bolsas de ponqué. llega 1. pedimos Yogurt llaman a decir que lo traen pero en otro sabor y no lo traen, además dicen que NO va a llegar en el pedido y resulta que faltan muchas más cosas ?? entonces para que llaman . muy triste cuando mayor provecho deberían sacarle a la cuarentena. a los domicilios. a que cada uno este en casa. mal. de verdad que prefiere ir uno mismo. pero comprar lo que uno realmente quiere pedir y no lo que le traen. Posdata soy cliente frecuente. con tarjeta plata. con ir al CC plaza de las Américas solo por ustedes. Q decepción,Olimpica
160,19/03/2020,La app Solo me da la opción de comprar electrodomésticos y cosas de hogar... no me da la opción de mercado...,Olimpica
160,19/03/2020,Para que ofrecen un servicio para el cual no tienen la capacidad en este momento. Juegan con el tiempo y la confianza de los clientes,Olimpica
160,19/03/2020,Soy una mujer embarazada que en este momento no debo salir a hacer Mercado por lo que recurrí a su App. ahora si cancelo el pedido quedó como al principio. Pésimo servicio,Olimpica
160,19/03/2020,No es momento para jugar y experimentar con un servicio para el que no tienen la capacidad suficiente para prestarlo de manera eficaz. saben que desde mañana la salidas de nuestras casas se restringen. Que falta de respeto y de cooperación con la situación actual,Olimpica
160,19/03/2020,Respondan que no pueden cumplir de manera oportuna para que el cliente pueda actuar a tiempo y abastecerse de otra manera,Olimpica
160,19/03/2020,Yo hice un pedido desde ayer y me sale recibido y no me ha llegado nada aún supongo q ya no llega,Olimpica
160,19/03/2020,Sino tienen capacidad para prestar el servicio no deberían ofrecerlo estoy en valledupar ayer hice el pedido q supuestamente me lo traían hoy y aún lo estoy esperando,Olimpica
160,19/03/2020,El servicio por la app no están llegando.. información si se va a prestar el servicio en valledupar,Olimpica
160,19/03/2020,Ingrese un pedido desde ayer para que lo entregaran hoy en la mañana y a la fecha no dan ni respuesta @supertiendasolimpica_oficial,Olimpica
160,19/03/2020,@supertiendasolimpica_oficial me canse de llamar a Olímpica Versalles y fue imposible la comunicación para preguntar por mi pedido,Olimpica
160,19/03/2020,Que app tan mala. en cartagena nada es electrodomésticos,Olimpica
160,19/03/2020,No funciona la app?,Olimpica
160,19/03/2020,mi pedido debió llegar hoy nunca apareció y el teléfono que tiene para atención al público por el pedido ni lo contestan que pésimo servicio digan si van a traer los producto si no uno va a comprar,Olimpica
160,19/03/2020,Pésimo servicio. una proqueria total. la respuesta q da el domiciliario es q no puedes devolvér los productos. y lo peor q llegan hasta en mal estado.. No más olímpica,Olimpica
160,19/03/2020,Cobertura a todos los barrios? @supertiendasolimpica_oficial,Olimpica
160,19/03/2020,QUE SERVICIO TAN MALO. SOLICITE LA COMPRA EL MIÉRCOLES Y SOLO HABÍA ENVÍO HASTA EL DOMINGO... EL DÍA DOMINGO APARECIÓ COMO ENTREGADO Y LA COMPRA NUNCA LLEGO,Olimpica
160,19/03/2020,No sale en la app los alimentos solamente sale electrodomesticos,Olimpica
160,19/03/2020,Buenas noches la en App no me aparece la opción de mercado esta con inconvenientes,Olimpica
160,19/03/2020,los domicilios en palmira valle no están habilitados?,Olimpica
160,19/03/2020,Hola descargue la aplicación y no aparece la opción candelaria valle solo Cali y palmirs pero acá en candelaria si hay olímpica,Olimpica
160,19/03/2020,Hice una compra por la app. aún no llega y soy consciente que puede demorar. pero el día de hoy me sale un mensaje que en el caso que algún producto esté agotado no lo enviaran. Mi pregunta es ¿lo enviaran después? No es contraentrega.,Olimpica
160,19/03/2020,Servicio malo!!!,Olimpica
160,19/03/2020,Hola necesito un medicamento que debo hacer?,Olimpica
160,19/03/2020,Engaño total con el tiempo de entrega la app dice en 6 horas y ya han pasado mas de 24 horas y el pedido no llega !! Olimpica publicidad engañosa para compras en la app!! ,Olimpica
160,19/03/2020,La app solo me da la opción de electrodomésticos y hogar. Como hago para que me habilité comida?? @supertiendasolimpica_oficial,Olimpica
160,19/03/2020,Hola. estoy intentando ingresar a la aplicación y me dice que no está disponible. que intente más tarde. sucede algo?,Olimpica
160,19/03/2020,Lo peor que he podido hacer es comprar en esa app. 3 días esperando mi Mercado y nadie me da respuesta,Olimpica
160,19/03/2020,Donde puedo poner una queja acerca de un pedido que realice por la app. ya que no me hicieron el descuento que decían?,Olimpica
160,19/03/2020,Muy mal servicio. Esperan a que uno llame para decir si hubo un problema. Dos días esperando. para salir con nada,Olimpica
160,19/03/2020,Estoy en la ciudad de Cartagena yhace unos meses atrás hize un mercado Sin inconvenientes y ahora fui a la aplicación y a no deja hacer mercados deberían habilitarlo en Cartagena y más en estos momentos ... Que debemos quedarnos en casa...,Olimpica
160,19/03/2020,Hola. hice un pedido programado desde el día de ayer para hoy entre 6 y 7pm y no tengo respuesta! Quiero saber si va a llegar o no! Por que necesito lo que encargue. para acercarme a otro almacén! Gracias.,Olimpica
160,19/03/2020,Olimpica de la calle murillo con la kra 4 en barranquilla. tiene servicio a domicilio ?,Olimpica
160,19/03/2020,vivo a menos de 1 km del Olímpica más antiguo de Buenaventura y no tienen cobertura para mercado????,Olimpica
160,19/03/2020,Hola iba a realizar nuevamentenpedido y la app se cae a cada nada y el pedido anterior no llega ,Olimpica
160,19/03/2020,No atienden el telefono para domicilios. Tengo 2 dias intentando. Palmira. Valle,Olimpica
160,19/03/2020,Buenas hice un pedido pero la App estaba demaciado lenta y no se conectaba bien. de tanto yo insistir para poder enviar mi pedido creo que lo duplique y ahora me llegaron 5 mensajes confirmando mi orden de compra. Y no son 5 ordenes de compras. es UNA sola orden de compra. A DÓNDE puedo llamar para verificar?????,Olimpica
160,19/03/2020,Cómo es el medio de pago por el app? Se puede efectivo contra entrega,Olimpica
160,19/03/2020,la app no funciona. he tratado de hacer un pedido para mis papás que son de la tercera edad y no he podido,Olimpica
160,19/03/2020,Excelente servicio. así no tenemos que salir de casa. pero en caso tal que deban hacerlo he visto que en todas las olimpicas se están cumpliendo las medidas de prevención. Muy bueno ,Olimpica
160,19/03/2020,Hola por favor los telefonos para hacer pedidos de mercado. Gracias,Olimpica
160,19/03/2020,En ciénaga. magdalena la app solo me deja ver muebles y electrodomésticos,Olimpica
160,19/03/2020,Yo acabo de realizar un pedido y lo hice sin problemas ,Olimpica
160,19/03/2020,Se han vuelto pura publicidad... Llevo 2 días esperando un domicilio. la entrega estaba pactada para ayer a las 7pm y no tuvieron la decencia de llamarme. me entero que no me despacharan porque yo llamé... Me aseguraron que vendrían hoy y nada que llega... no estás preparada.,Olimpica
160,19/03/2020,Yo hice tres pedidos y no tuve ningún problema,Olimpica
160,19/03/2020,No permite cimprar otra cosa qué electrodomesticos y hogar,Olimpica
160,19/03/2020,Porfa si le van a sugerir a la gente que no vaya a los supermercados y que usemos el domicilio deben estar seguros que van a tener la capacidad de atender en los horarios que se programan o por lo menos no poner a esperar la gente dos días por el mercado y tienen una línea de servicio al cliente que no atiende nadie. una hora escuchando una grabación y nadie atendió! Se entiende que hay muchos pedidos. pero incentivan algo para lo que no están preparados.,Olimpica
160,19/03/2020,Buenas noches. Les escribí por DM. No he obtenido solución por todos los medios que me comunicado. agradezco me responda. ,Olimpica
160,19/03/2020,Buena noche los olimpica de la ciudad de Cali los abriran este fin de semana?,Olimpica
